StationCode,County,COMID,CALWNUM,PSARegion,PSA9c_1987,PSA6c,PSA9c,PSA10c,Eco_III_1987,Eco_III_2010,New_Lat,New_Long,ELEV_RANGE,BDH_AVE,PPT_00_09,LPREM_mean,KFCT_AVE,TEMP_00_09,P_MEAN,N_MEAN,PRMH_AVE,AREA_SQKM,SITE_ELEV,MgO_Mean,S_Mean,SumAve_P,CaO_Mean,FlowStatus,Ag_2000_1K,Ag_2000_5K,Ag_2000_WS,CODE_21_2000_1K,CODE_21_2000_5K,CODE_21_2000_WS,URBAN_2000_1K,URBAN_2000_5K,URBAN_2000_WS,RoadDens_1K,RoadDens_5K,RoadDens_WS,PAVED_INT_1K,PAVED_INT_5K,PAVED_INT_WS,PerManMade_WS,InvDamDist,MINES_5K,MINES_WS,GravelMineDensL_R5K,MaxOfCOND,MaxOfW1_HALL,BPJ_Nonref,Active,UCS_Mean,AtmCa,AtmMg,AtmSO4,MINP_WS,MEANP_WS,TMAX_WS,XWD_WS,MAXWD_WS,LST32AVE,PCT_CENOZ,PCT_NOSED,PCT_QUART,PCT_SEDIM,PCT_VOLCNC,MAFLOWU,MAX_ELEV,NHD_SO,FinalCaty5,final_wgt5,LogWSA,Invasives,W1_Hall_screening,CondQR01,CondQR50,CondQR99,CondQR99c,SiteStatus,W1Hall.PF,Cond.PF,Ag.PF,Urb.PF,AgUrb.PF,Cd21.PF,RoadDens.PF,Intersections.PF,Dams.PF,ManMade.PF,Mines.PF,RegionalStrata,DevelopmentSet,SiteSet,Log_P_MEAN,Log_N_MEAN,SiteWgt,Survey,BioticGroup,E,Enull,BC.null,GroupGroup,CaO_Mean.r,MgO_Mean.r,S_Mean.r,UCS_Mean.r,LPREM_mean.r,MINP_WS.r,MEANP_WS.r,SumAve_P.r,TMAX_WS.r,XWD_WS.r,MAXWD_WS.r,LST32AVE.r,BDH_AVE.r,KFCT_AVE.r,PRMH_AVE.r,ELEV_RANGE.r,MAX_ELEV.r,Log_N_MEAN.r,Log_P_MEAN.r,PCT_CENOZ.r,PCT_NOSED.r,PCT_QUART.r,PCT_SEDIM.r,PCT_VOLCNC.r,PPT_00_09.r,TEMP_00_09.r,LogWSA.r,CondQR50.r,Nat.PC1,Nat.PC2,Nat.PC3,Nat.PC4,Nat.PC5,Nat.PC6,Nat.PC7,Nat.PC8,Nat.PC9,Nat.PC10,Nat.PC11,Nat.PC12,Nat.PC13,Nat.PC14,Nat.PC15,Nat.PC16,Nat.PC17,Nat.PC18,Nat.PC19,Nat.PC20,Nat.PC21,Nat.PC22,Nat.PC23,Nat.PC24,Nat.PC25,Nat.PC26,Nat.PC27,Nat.PC28
205STE060,Santa Clara,17693255,2205.5004,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,37.335525,-122.063841,806,1.461966667,51820.60156,0.6669,0.260766667,2194.800049,0.136333333,0.4136,2.5311,50.82939634,76.87999725,2.4888,0.233733333,669.2446667,4.8989,Perennial,0,0,0,10.0649,15.9462,7.888,89.9351,27.4701,5.0026,15.83497479,5.476385558,2.837563426,3,12,39,0,0.230849709,3,3,NA,NA,NA,FALSE,TRUE,59.275,0.045033333,0.045033333,0.266766667,0.544533333,672.8708667,281.9977,53.95596667,9.142733333,51.00413333,84.54716262,0,84.54716262,46.35851214,0,15.45403,883,3,NA,NA,1.706114952,Detected,0,31,322,968.5683721,968.5683721,Stressed,Missing,Missing,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Fail,CH,Validation,StressVal,-0.865079511,-0.38340897,NA,NA,NA,9.557581728,10.67230444,0.372305351,NA,-1.277813976,-2.081598379,-0.173999466,-25.84792968,1.210683246,-0.376615431,-372.2231449,-341.0154275,-10.9023762,-9.687911318,-1.282849218,-11.3282064,-0.041165384,0.020317758,0.157970352,-61.20586486,-61.08416186,0.925256679,0.081744207,44.11356116,-6.621766086,81.93136023,-44.84142928,-0.568095002,-35238.8092,31.25497525,0.036826856,-52.34780171,2.151898469,1.87380528,-0.253680167,3.114719772,-2.018468893,0.919845074,-0.970916354,-2.367185078,-0.031816827,-0.258702084,1.050888674,0.100222865,1.710356031,0.085759474,-0.674614726,-0.692829281,0.233097833,-0.267757927,0.264005053,0.138319026,-0.610428395,-0.488415357,0.162142272,0.101008295,-0.089354549,0.046462725,-0.383845429,9.37E-05
205STE070,Santa Clara,17693255,2205.500301,Coastal_Chaparral,CHco,CH,CHco,CHco,6,1,37.303204,-122.074568,760,1.463966667,70140,-0.629566667,0.204,2161.800049,0.1354,0.040033333,3.821,45.25334336,122.6699982,3.433333333,0.264333333,775.0981,6.762333333,Perennial,0,0,0,13.2593,7.1265,6.6937,6.5185,1.121,0.5964,3.097294891,2.233679664,2.269926029,2,29,32,0,1.619825065,2,2,NA,NA,NA,FALSE,TRUE,107.6664,0.044933333,0.044933333,0.266333333,0.899533333,811.0744333,281.1431333,59.70626667,9.9985,55.30006667,79.76334755,0,79.76334755,30.35497868,0,15.45403,883,3,NA,NA,1.655650671,Not detected,0,32,292,799.733913,799.733913,Intermediate,Missing,Missing,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Fail,CHco,Other,Other,-0.868060705,-1.397469781,NA,NA,NA,13.73915476,10.67230444,0.338437612,NA,0.562670925,-1.145300546,-0.15214565,22.3380038,-0.070141513,-0.10771313,-241.6632454,-227.7956077,-9.068563503,-4.219445433,-0.483306598,-8.187926683,-0.03782884,-0.034745875,1.304179539,-87.93658835,-87.60455677,-0.078995802,0.082305727,39.19250841,-7.184462962,77.54806269,-61.52987192,0.3475,-17754.30333,23.8117953,0.021701547,-81.31039681,0.038379172,1.01114574,-0.719802629,1.558651907,-1.544545095,0.481899452,-0.792702817,-3.523550038,-0.989099318,-0.832016734,0.976758897,0.321868983,1.37397347,0.64839033,-0.387654976,-0.369025774,0.352441916,-0.751889875,0.356202101,0.293112884,-0.325044262,-0.619609051,0.268014533,0.32122095,-0.097789284,-0.001270295,-0.09349892,0.00032923
205STE100,Santa Clara,17693261,2205.500302,Coastal_Chaparral,CHco,CH,CHco,CHco,6,1,37.272641,-122.082862,669,1.464,70140,-0.587233333,0.204,2161.800049,0.1486,0.0483,3.821,31.09559723,213.6399994,4.949366667,0.512166667,1020.036533,9.8325,Perennial,0,0,0,3.3715,5.918,5.5242,0,0.0263,0.0434,0.96477817,1.867107641,2.084211456,2,13,13,0,0,0,0,0,NA,NA,FALSE,TRUE,110.8725667,0.044866667,0.044866667,0.265566667,0.9258,947.1919667,271.2464333,66.6529,11.0321,58.27186667,55.68855105,0,55.68855105,66.46717342,0,11.12483,883,2,NA,NA,1.492698902,Not detected,0,24,292,953.5967742,953.5967742,Intermediate,Missing,Missing,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,CHco,Other,Other,-0.827689031,-1.315962963,NA,NA,NA,14.64820531,10.67230444,0.205333831,NA,3.609505732,0.368475453,0.084853811,24.85335861,0.00194081,-0.31454342,-120.2156337,-2.120713754,-14.018664,2.013272452,0.435594883,-8.088565183,-0.034203179,-0.031057987,1.014955721,-148.4419789,-148.0794042,0.020885441,0.126663739,15.27057351,-8.441868912,54.15914634,-25.92550412,1.550026851,-19227.44886,72.25549255,-0.080499557,-76.56528556,0.042490798,0.300804191,0.090916743,0.513163705,-0.895439498,0.142452444,-0.37510674,-2.875935988,-1.070618535,-0.418832965,-0.155541732,-0.587204571,1.417220956,0.19464276,-0.122835669,-0.556622717,0.16926572,-0.49638794,0.288277603,0.289190238,-0.322379241,-0.723027888,0.226057118,0.006450843,-0.396543348,-0.052675992,-0.316231282,0.000355562
205STE110,Santa Clara,17693047,2205.500302,Coastal_Chaparral,CHco,CH,CHco,CHco,1,1,37.28644125,-122.125275,510.3999939,1.464,89521.70313,-0.5116,0.204,2027.199951,0.172033333,0.041666667,3.821,16.603603,349.6000061,5.898733333,0.663266667,1048.0205,12.52443333,Perennial,0,0,0,2.2337,3.4901,4.5807,0,0.0659,0.0542,1.231431184,2.002878263,2.175472343,1,1,1,0,0,0,0,0,151.7,0.598545455,FALSE,TRUE,121.8768,0.045,0.043466667,0.267233333,0.722233333,935.6203667,265.7857,70.335,11.17963333,59.29973333,9.563501785,0,9.563501785,90.43649138,0,5.49873,860,2,NA,NA,1.220202341,Not detected,0.598545455,31,303.9555556,1158.562857,2000,Intermediate,Pass,Pass,Pass,Pass,Pass,Pass,Fail,Pass,Pass,Pass,Pass,CHco,Other,Other,-0.764135022,-1.38010702,NA,NA,NA,16.0149394,10.67230444,0.194427079,NA,6.279757492,1.306409459,0.223837934,34.73822941,0.117286665,-0.924049313,-158.7738656,-32.20655077,-12.09759889,4.21408621,0.365843566,-11.83028793,-0.027373509,-0.025227671,0.597173326,-263.3287474,-263.3254068,-0.015745801,0.194873887,-30.26714794,-10.06828708,9.077873888,-2.55088802,2.911422987,-2435.597787,11.90729357,-0.265131729,-54.42613512,0.015751121,-0.720994055,0.2175791,-0.889724771,-0.620019189,-0.742404769,0.378981345,-1.399147643,-1.189050905,0.334684354,-1.206146555,-0.964312298,1.004563108,-0.377844064,0.720515442,-0.939006371,-0.227556267,-0.330641117,0.07827323,0.073409696,-0.490805069,-0.396409036,0.033844556,0.295004557,-0.603589066,-0.226893414,0.0216324,2.65E-06
205STE120,Santa Clara,17693035,2205.500302,Coastal_Chaparral,CHco,CH,CHco,CHco,1,1,37.315728,-122.169209,232,1.464,88707.79688,-0.711333333,0.204,2043.800049,0.124266667,0.052033333,3.821,2.962800007,535.9899902,6.014133333,1.075033333,1095.1,15.69783333,Perennial,0,0,0,3.6551,9.3475,9.3475,0,0,0,2.154215603,2.937416626,2.937416626,0,0,0,0,0,0,0,NA,NA,NA,FALSE,TRUE,79.5709,0.045,0.045,0.268,1.444466667,976.2762,258.6666667,70,10.25923333,60.4,0,0,0,100,0,3.63132,768,1,NA,NA,0.471702337,Not detected,0,45,322,1162.597624,2000,Intermediate,Missing,Missing,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,NA,CHco,Other,Other,-0.905296005,-1.283634898,NA,NA,NA,14.73153563,10.67230444,0.258413813,NA,9.435323823,1.416827636,0.622450773,-9.268681073,-0.027950276,-0.787468664,-153.8067017,-81.07451684,-9.350230855,1.828242861,-0.845558287,-17.55073342,-0.017684239,-0.017098702,0.01920818,-486.4903539,-486.4760153,0.117713839,0.058368437,-38.81871482,-12.43702908,0.870531848,6.718505928,4.462070737,-6605.075948,128.4349759,-0.898742161,-21.27586189,1.541694371,-1.319184923,0.348006761,-1.446603645,0.370156793,-0.690854129,0.394551443,-1.68818152,-0.688194351,1.308708074,-2.057033293,-0.914268788,0.41215882,-0.573672242,-0.18331481,-1.154118387,-0.552742109,-0.776736721,0.069832719,0.682619587,-0.496136466,-0.23940287,-0.526716413,-0.10015047,-1.016741449,-0.574631017,0.018138906,8.02E-06
206BEA035,Napa,1668967,2206.500401,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.45060179,-122.4382199,637.6100006,1.496233333,93638.10156,-1.4928,0.288933333,2255.800049,0.012166667,0.000133333,2.2496,8.782636,70.38999939,34.4251,0.1504,759.8154333,1.0691,Perennial,2.7601,0.2663,0.2663,0.1062,0.0102,0.0102,0,0,0,0.528016149,0.317605671,0.317605671,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,96.1794,0.0468,0.0492,0.3083,0.9394,975.1,316.6060333,69.03416667,10.90596667,89.14286667,0,0,0,0,100.0000002,3.79192,708,2,NA,NA,0.943624884,Not detected,0,27,288.8981481,790.565,790.565,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal,-1.911273424,-3.843653809,NA,NA,3,14.76955073,10.67230444,0.242585396,Groups 1 to 3,-4.767081176,29.82021083,-0.153933755,8.026960152,-1.031534385,-1.225636451,-142.626703,-904.7816323,20.72918438,-1.810494115,-0.226748267,16.18859796,0.020865241,0.054955169,0.093680282,-308.5265542,-308.526294,-2.542439103,-1.003498827,-32.34525079,-3.559309763,-3.064238057,-83.36099534,88.88913513,1942.064595,102.4044126,-0.833368019,-22.12007641,-0.998117507,-2.763992214,-3.58984156,-3.38477796,2.926817146,-1.609234834,-11.10109264,-1.061639018,1.564418549,1.311412519,0.800720522,-0.078951346,-2.405930775,2.722509809,-0.623669126,1.739491131,0.17259798,3.070608132,-1.536670167,0.238072803,0.94242998,1.12189768,-0.124474536,0.105582634,-0.080642679,0.029993419,-0.030266733,3.80E-05
206CE0023,Sonoma,1669271,2206.3002,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.27370425,-122.6772445,643.8500004,1.491,60413.19922,-0.2671,0.2756,2147.699951,0.1267,0.161,2.3154,77.157603,10.14999962,1.5107,0.073,712.9359,2.5452,Perennial,0,1.7574,2.2035,11.8045,12.5496,11.2716,35.4928,11.3444,8.8581,4.774831305,3.124326787,2.571959771,5,39,44,0,0,2,2,0,1320,2.030381818,FALSE,TRUE,66.6478,0.0435,0.0493,0.2834,1,872.7657,278.1099,63.1907,10.2754,69.6218,0,0,0,98.46806669,1.531929394,5.09072,654,3,NA,NA,1.887378727,Not detected,2.030381818,27,249,792.17,792.17,Intermediate,Fail,Fail,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Pass,Fail,CHco,Other,Other,-0.896880746,-0.79314715,11.64620421,CMAP,NA,10.16684247,10.67230444,0.545244957,NA,-3.488938356,-3.28000146,-0.286246222,-18.08205189,0.174608068,-0.48178768,-257.2194232,-643.0830003,-16.5559288,-6.729768796,-0.892482961,3.668800602,0.00714246,0.036698579,0.440023091,-239.0907749,-239.0897589,0.508809295,0.039121261,-36.18728322,-0.324570741,-2.199781007,6.184400858,-4.688917157,-33666.33086,-5.191863237,0.16929859,-86.13029829,0.604507226,0.749294228,-1.294787903,1.535287877,-1.196357416,-0.554942919,0.503346735,1.420810712,0.663409192,-0.412393228,-0.483446894,0.015610295,0.155907892,-0.089346895,-0.601899738,-0.432078905,-0.214747161,0.499519016,-0.151982817,0.289162707,-0.163137021,-0.596907497,-0.167499918,-0.178565135,0.069212543,0.065440634,0.040697122,-4.15E-06
206CE0119,Napa,1668973,2206.500406,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.44430321,-122.3280631,682.6100006,1.2716,89341.79688,-0.2785,0.2194,2227.100098,0.1583,0.037,2.4527,21.169931,125.3899994,1.8292,0.02,790.9682,3.7797,Perennial,0,5.0557,4.9783,0,2.0076,1.8536,0,0.0046,0.0043,0,0.475672191,0.439234258,0,0,0,0,0,0,0,0,115,0,FALSE,TRUE,104.8814,0.05,0.0582,0.3315,0.04,969.8958,307.4,69.7188,11.625,79.381,0,0,0,78.8684662,21.13138662,5.0762,808,2,NA,NA,1.325719443,Not detected,0,23,233.3518519,842.7,842.7,Intermediate,Pass,Pass,Fail,Pass,Fail,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Other,Other,-0.800244823,-1.431680915,52.83031746,CMAP,NA,16.10751537,10.67230444,0.295969203,NA,-2.008042402,-2.70322817,-0.272917875,15.34939026,0.205280157,-2.396990949,-144.0714443,-961.3727463,12.94235357,-1.317273744,0.506341486,3.351240958,-0.20084948,-0.01178059,0.076563366,-272.7020466,-272.7018056,-0.123959043,0.100309152,-31.27957096,-5.410428327,-3.132612482,-1.692650731,9.162410557,-1686.088075,89.71892239,-0.446681647,-70.38295269,-0.312964801,-0.382022283,-0.715109352,-0.286332459,-2.263803759,0.545358463,0.114336532,0.799095638,-0.591648657,-0.34718298,-1.366956141,1.062631969,0.859268633,0.22675325,-0.654363101,0.455247027,-0.126542764,0.08103322,-0.120129014,-0.471092601,-0.479706814,-0.13070931,-0.004774657,0.372371802,0.101446911,0.183185004,0.019687358,1.96E-06
206CE0263,Marin,1669845,2206.200001,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.11362038,-122.5878852,456.8900003,1.5193,77758,-0.2097,0.2429,2132.899902,0.0875,0.0653,1.9344,46.016439,13.10999966,4.695,0.0584,754.1874,3.0517,Perennial,0,0,0,29.26,6.3319,3.8162,66.1236,14.8615,7.0495,9.842101989,2.770748216,1.555299816,1,13,19,0,0.232558129,2,2,0,400,0.333336364,FALSE,TRUE,87.3747,0.045,0.0503,0.2919,0.75,1016.2453,283.55,67.1761,11.1901,48.3662,0,0,0,100,0,8.41064,470,2,NA,NA,1.662913008,Not detected,0.333336364,31,258.5740741,716.8090909,716.8090909,Stressed,Pass,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Fail,CH,Calibration,StressCal,-1.057495894,-1.185020316,52.83031746,CMAP,NA,13.9332416,10.67230444,0.302536232,NA,-3.013867549,-0.0684079,-0.310781872,2.782120868,0.246102185,-0.594589438,-99.62657387,-529.5413596,-11.0457822,-1.634431288,0.148296018,-16.50115723,0.031686749,0.00330524,0.007162752,-422.1728769,-422.1717435,0.117042022,-0.118603538,-37.07290593,-1.129772083,-2.264939452,7.497049449,-5.13111082,-15205.12047,-24.41503242,-0.047778928,-84.38028882,-0.096844714,-0.63776484,-1.42186025,1.432194707,-0.33088733,-0.214873082,-0.752186055,0.998744461,0.314730593,-0.28974095,-0.681202669,-0.186920214,-0.211214195,0.019451396,0.17349669,-0.043022633,-0.397585001,-0.204867629,-0.065095996,-0.108650928,-0.02906168,-0.518133101,0.014049091,-0.040009411,0.11200346,0.117136312,0.027599895,1.20E-05
206CE0495,Napa,1670151,2206.500402,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.35564918,-122.2596768,762.5799999,1.2748,79373.70313,-0.2827,0.2259,2272.199951,0.1567,0.0367,2.2116,34.653788,30.42000008,1.8237,0.0204,836.6,3.7769,Perennial,0,0,3.2916,15.9122,1.5622,1.4574,26.8861,1.1175,0.556,6.262872865,0.504705897,0.361081827,1,1,3,0,0.309597521,0,0,0,153,0.848518182,FALSE,TRUE,104.6951,0.0507,0.059,0.3362,0.2791,881.1625,317.093,68.8774,11.5283,73.0455,0,0,0,72.10092058,27.89911471,8.01514,793,2,NA,NA,1.539750714,Detected,0.848518182,23,228,694.5155556,694.5155556,Stressed,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Pass,Fail,Pass,Pass,CH,Validation,StressVal,-0.804653942,-1.435215615,52.83031746,CMAP,NA,13.98245295,10.67230444,0.22544142,NA,-2.013769419,-2.690730761,-0.26962713,16.06911429,0.179598731,-1.796770976,-207.3558565,-835.637203,17.50835789,-0.576589504,0.621488368,0.991876468,-0.204364727,-0.009780953,0.108499406,-220.5412641,-220.5414929,-0.146737363,0.094463029,-32.1748443,-4.599737212,-3.882053053,-8.291295443,15.57195427,-9344.567184,80.62080659,-0.289840995,-86.9902237,-0.376198106,-0.171673536,-0.732432301,-0.341616379,-2.4216125,0.278900151,0.003411712,0.771545105,-0.365277487,-0.325004241,-1.311592723,0.906354392,0.908491334,0.413231784,-0.591533583,0.652628732,-0.217107887,-0.075169127,0.049463981,-0.461163038,-0.519868072,-0.067054558,-0.003435243,0.317970501,0.000387775,0.197934831,0.023956228,1.64E-06
206CE0519,Contra Costa,1671477,2206.600203,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,37.96811262,-122.2105491,282.6900024,1.5187,60938.30078,-0.7685,0.2985,2096,0.1105,0.0547,1.6613,12.312996,91.30999756,6.2806,1.276,549.7487,17.5458,Perennial,0,0.234,0.2338,7.0915,6.0978,6.0938,0,0.2267,0.2265,2.737508455,2.574721228,2.578191267,1,10,10,0,0,0,0,0,768,2.644004545,FALSE,TRUE,66.6175,0.0496,0.0545,0.3202,0.3571,654.6071,275.7857,56.5263,9.2368,32.1795,100,0,0,100,0,1.44703,374,3,NA,NA,1.090363738,Not detected,2.644004545,128,647.5,1168.38518,2000,Intermediate,Fail,Pass,Pass,Pass,Pass,Fail,Fail,Pass,Pass,Pass,Pass,CHco,Other,Other,-0.956244873,-1.261933285,33.41699923,CMAP,NA,12.97587938,10.67230444,0.252403354,NA,11.59370333,1.733159663,0.935127214,-20.91838041,-0.262900088,-1.391202811,-427.2003243,-879.2300991,-18.73000928,-11.19850573,-1.563621398,-37.51964234,0.032442953,0.062780502,-0.672746981,-639.2148673,-639.2140769,0.043492359,-0.036347421,64.74423959,-5.771992633,-3.014270381,14.94624096,-7.222293809,-28133.79515,-59.8759599,-0.646531571,312.5347321,5.11153527,-1.572922396,0.400501706,-1.12729325,2.163135552,-1.921210048,1.041483392,-1.898304711,-1.555635805,1.913871746,0.164075773,-1.088792175,0.561219459,0.367236769,-0.403032254,-0.202536479,-0.398773381,-0.414533655,0.695797726,0.4525444,0.127636242,0.200685662,0.042655852,-0.126490325,-0.088043016,-0.008767348,0.012731746,1.05E-05
206CE0711,Marin,1669845,2206.200001,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.11126368,-122.5836257,458.1999998,1.5196,77758,-0.1528,0.2429,2132.899902,0.0879,0.073,1.9351,46.502409,11.80000019,4.6025,0.0597,754.1874,3.0136,Perennial,0,0,0,24.6703,7.065,3.9506,68.9682,18.5276,7.818,10.49309557,3.295254844,1.656179866,2,12,20,0,0.214132759,2,2,0,401,4.008727273,FALSE,TRUE,85.2757,0.045,0.0503,0.292,0.75,1016.2453,283.55,66.9931,11.1597,48.2361,0,0,0,100,0,8.41064,470,2,NA,NA,1.667475452,Not detected,4.008727273,31,258.2037037,716.7436364,716.7436364,Stressed,Fail,Pass,Pass,Fail,Fail,Fail,Fail,Fail,Fail,Pass,Fail,CH,Calibration,StressCal,-1.055517328,-1.136617652,73.74536337,CMAP,NA,13.93079521,10.67230444,0.338437612,NA,-3.050905784,-0.158798897,-0.309132219,0.67592099,0.302920825,-0.591207857,-98.86996597,-529.4638431,-11.15178209,-1.780358543,0.123791249,-16.59540105,0.031876398,0.003248459,0.010260066,-421.8268757,-421.8257555,0.165073945,-0.11683178,-37.07174499,-1.149254655,-2.286645681,7.565759177,-5.161577484,-15128.80784,-25.50670354,-0.044662806,-84.87932271,-0.044703729,-0.595474308,-1.383916858,1.498917236,-0.357165385,-0.185242398,-0.735267419,1.023403192,0.344137479,-0.24874827,-0.705898029,-0.179191455,-0.223471771,-0.009796142,0.186913392,-0.066710587,-0.391396816,-0.210463426,-0.073138539,-0.119391266,-0.034881747,-0.511683707,0.011121242,-0.046463218,0.10417039,0.117193545,0.029190556,1.21E-05
206CE0759,Napa,1668341,2206.500201,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.55587439,-122.505853,1138.959999,1.2531,88188,-0.0748,0.2131,2263,0.1402,0.2106,3.552,116.50358,81.04000092,2.0002,0.0417,1128.3203,2.8504,Perennial,49.3205,17.609,10.6406,4.5564,4.247,4.9893,1.6787,1.3215,1.797,1.207444193,1.51710129,1.524322347,1,25,54,0.207851451,0.085763294,0,1,0,240,2.910090909,FALSE,TRUE,60.5049,0.0416,0.048,0.2726,1.7857,1062.6418,320.7357,69.675,10.6278,94.5113,0,0,0,7.878126984,92.12180406,25.71448,1220,3,NA,NA,2.066339271,Detected,2.910090909,23,228,591.1,591.1,Intermediate,Fail,Pass,Fail,Pass,Fail,Pass,Pass,Fail,Pass,Pass,Pass,CHco,Other,Other,-0.852942329,-0.676521012,37.09724813,CMAP,NA,14.59187925,10.67230444,0.322463768,NA,-2.97016052,-2.626998492,-0.258098831,-27.79618501,0.380725342,-0.500442029,-67.38651244,-585.3386981,25.56918691,-2.042864291,-0.61124305,20.46859664,-0.219217549,-0.019912036,1.393390381,195.6170088,195.6172795,0.627384336,0.053822034,-31.7575812,-3.133315409,-2.902670861,-75.53878482,80.4986897,-4549.226091,119.9812046,0.294143311,-77.17010707,-0.484529819,2.026901893,0.051768494,-0.62960535,-3.883108615,0.491955229,-0.795045572,0.235783627,0.995719186,1.228171685,-1.03219085,1.468213187,-0.665720522,0.866536932,-0.794279664,0.436289111,-0.181713068,0.029263195,-0.055766559,0.053199548,-0.234044334,0.14403733,0.601280898,0.086951648,0.092004382,-0.079007308,0.01641359,2.40E-06
206CON130,Napa,1668937,2206.500303,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.48539888,-122.2956245,507.3699951,1.438766667,82724.60156,-1.0737,0.206933333,2211.5,0.093933333,0.0292,1.1482,6.337413,219.6300049,18.22343333,0.101133333,762.8031333,2.461933333,Perennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,FALSE,TRUE,96.03773333,0.050133333,0.0529,0.332433333,1,900.3774333,307.1666667,67.35713333,11.96826667,80.22223333,0,0,0,100,0,2.19982,727,1,NA,NA,0.80191201,Not detected,0,25,254.4090909,638.3690909,638.3690909,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Calibration,RefCal,-1.02671817,-1.534468443,NA,NA,3,17.67915411,10.67230444,0.265903048,Groups 1 to 3,-3.295493271,13.72717902,-0.187042897,5.078719127,-0.561385441,-1.825296255,-226.2209435,-1090.235998,16.81409437,-4.716991717,0.734155918,-0.161649367,-0.027887669,-0.019714992,-1.540810774,-436.0814397,-436.0809094,-0.210605033,-0.129628097,-30.10558895,-7.13604229,-2.711245103,21.08332393,-12.2150611,-9254.253412,117.8169007,-0.931351604,-38.20462191,0.047933816,-1.711934206,-1.931698939,-0.864575378,1.077237424,0.14138983,-3.554799911,0.328707401,0.169410524,-0.181352138,-1.390693594,-0.127201827,0.567494093,-0.238784143,0.637378706,0.952608557,1.711196803,1.41031119,-1.206522645,0.86887327,-0.772056817,0.006277924,0.284974284,0.333964873,-0.104576591,0.432898853,-0.017977175,-2.39E-06
206DRY040,Napa,1669101,2206.500501,Coastal_Chaparral,CHco,CH,CHco,CHco,6,6,38.36445845,-122.3721046,733.1800003,1.495766667,83464.70313,-0.575566667,0.2913,2274,0.122066667,0.042533333,2.240433333,43.397585,79.81999969,5.6482,0.921566667,769.9265,14.60336667,Perennial,0,0,0,3.7375,2.7066,2.9366,0,0.0554,0.085,0.990488407,1.063599725,1.152132358,0,1,12,0,0,0,0,0,NA,NA,FALSE,TRUE,78.85896667,0.0482,0.050633333,0.317933333,0.4491,953.2222,312.9606,67.70823333,11.12073333,79.82833333,0,0,0,0,100,14.0988,813,3,NA,NA,1.637465562,Not detected,0,37,327.3895349,1166.826327,2000,Reference,Missing,Missing,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,CHco,Validation,RefVal,-0.913047275,-1.371168489,NA,NA,NA,14.92229709,10.67230444,0.22075895,NA,8.758748603,1.069934844,0.613968025,-9.439178465,-0.103453954,-1.684467027,-156.1368218,-870.3249385,17.28746698,-2.565216768,0.059305169,6.984327746,0.018825782,0.057363729,0.024336062,-212.8307251,-212.8304129,-0.069074718,-0.004980929,-32.64388487,-4.278799541,-3.119942885,-83.00697249,89.31233069,-7503.604331,120.2205603,-0.135665829,13.33241283,1.604530872,0.050333807,-0.185308401,-2.889382126,-1.74459521,-0.80741438,-0.365915804,-1.687327341,0.132678173,2.618551754,-0.173233442,-1.674080722,-0.813030203,1.469218491,-0.808396357,-1.079583712,-1.343679372,0.054211077,-0.307824419,0.594248256,0.481471565,0.538980652,0.127322755,-0.316457252,-0.952688514,0.0185035,0.016048231,-1.02E-05
