FinalID,LifeStageCode,TaxonomicLevelCode,TaxonomicLevelName,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Species,FunctionalFeedingGroup,ToleranceValue,Subphylum,Superclass,Subclass,Superorder,Suborder,Superfamily,GenusComplex,SpeciesComplex,Subspecies,SAFIT1,SAFIT2,SAFIT1__OTU_a_original,SAFIT1__OTU_a,OTU_Justification,Required_work,Notes
Agabus austinii,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus austinii,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus austinii,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus austinii,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus austrodiscors,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus austrodiscors,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus austrodiscors,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus austrodiscors,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus bifarius,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus bifarius,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus bifarius,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus bifarius,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus bjorkmanae,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus bjorkmanae,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus bjorkmanae,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus bjorkmanae,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus brevicollis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus brevicollis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus brevicollis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus brevicollis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus canadensis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus canadensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus canadensis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus canadensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus confertus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus confertus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus confertus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus confertus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus cordatus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus cordatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus cordatus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus cordatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus discors,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus discors,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus discors,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus discors,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus disintegratus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus disintegratus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus disintegratus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus disintegratus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus erichsoni,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus erichsoni,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus erichsoni,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus erichsoni,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus euryomus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus euryomus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus euryomus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus euryomus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus griseipennis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus griseipennis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus griseipennis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus griseipennis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus hoppingi,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus hoppingi,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus hoppingi,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus hoppingi,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus hypomelas,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus hypomelas,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus hypomelas,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus hypomelas,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus ilybiiformis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus ilybiiformis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus ilybiiformis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus ilybiiformis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus jimzim,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus jimzim,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus jimzim,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus jimzim,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus klamathensis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus klamathensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus klamathensis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus klamathensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus kootenai,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus kootenai,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus kootenai,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus kootenai,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus lineelus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus lineelus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus lineelus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus lineelus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus lugens,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus lugens,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus lugens,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus lugens,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus lutosus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus lutosus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus lutosus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus lutosus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus minnesotensis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus minnesotensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus minnesotensis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus minnesotensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus morosus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus morosus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus morosus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus morosus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus obliteratus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus obliteratus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus obliteratus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus obliteratus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus oblongulus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus oblongulus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus oblongulus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus oblongulus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus obsoletus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus obsoletus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus obsoletus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus obsoletus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus pandurus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus pandurus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus pandurus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus pandurus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus perplexus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus perplexus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus perplexus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus perplexus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus pisobius,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus pisobius,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus pisobius,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus pisobius,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus punctulatus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus punctulatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus punctulatus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus punctulatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus regularis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus regularis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus regularis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus regularis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus roguus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus roguus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus roguus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus roguus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus rumppi,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus rumppi,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus rumppi,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus rumppi,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus sasquatch,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus sasquatch,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus sasquatch,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus sasquatch,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus semipunctatus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus semipunctatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus semipunctatus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus semipunctatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus semivittatus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus semivittatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus semivittatus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus semivittatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus seriatus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus seriatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,Agabus,Agabus,,,
Agabus seriatus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus seriatus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,Agabus,Agabus,,,
Agabus smithi,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus smithi,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus smithi,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus smithi,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus strigulosus,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus strigulosus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus strigulosus,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus strigulosus,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus tristis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus tristis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus tristis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus tristis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus vancouverensis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus vancouverensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus vancouverensis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus vancouverensis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus vandykei,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus vandykei,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus vandykei,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus vandykei,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus versimilis,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus versimilis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus versimilis,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus versimilis,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus walsinghami,A,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus walsinghami,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus walsinghami,L,60,Species,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,Agabus walsinghami,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,,Agabus,,,
Agabus,A,50,Genus,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,Agabus,Agabus,,,
Agabus,L,50,Genus,Arthropoda,Insecta,Coleoptera,Dytiscidae,Colymbetinae,,Agabus,,P,8,Hexapoda,NA,,,,NA,,,,Agabus,Agabus,Agabus,Agabus,,,
Agapetus arcita,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus arcita,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus arcita,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus arcita,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus arcita,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus arcita,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus bifidus,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus bifidus,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus bifidus,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus bifidus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus bifidus,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus bifidus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus boulderensis,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus boulderensis,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus boulderensis,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus boulderensis,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus boulderensis,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus boulderensis,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus celatus,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus celatus,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus celatus,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus celatus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus celatus,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus celatus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus cornutus,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus cornutus,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus cornutus,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus cornutus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus cornutus,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus cornutus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus denningi,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus denningi,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus denningi,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus denningi,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus denningi,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus denningi,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus joannia,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus joannia,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus joannia,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus joannia,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus joannia,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus joannia,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus malleatus,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus malleatus,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus malleatus,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus malleatus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus malleatus,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus malleatus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus marlo,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus marlo,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus marlo,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus marlo,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus marlo,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus marlo,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus occidentis,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus occidentis,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus occidentis,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus occidentis,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus occidentis,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus occidentis,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus orosus,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus orosus,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus orosus,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus orosus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus orosus,P,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus orosus,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,,Agapetus,,,
Agapetus taho,A,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus taho,,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,Agapetus,Agapetus,,,
Agapetus taho,L,60,Species,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Agapetus,Agapetus taho,SC,0,Hexapoda,NA,,,,NA,,,,Agapetus,Agapetus,Agapetus,Agapetus,,,
